name,price,description,link
campio xt shoes,120.00,"Imagine you're on the pitch in the '90s when you lace up these Reebok Campio XT shoes. Inspired by vintage soccer style, they have a sleek silhouette and colors reminiscent of classic kits. A suede T-toe perfectly sets off the aggressive rubber toe bumper. With their retro-inspired design and contemporary flair, they capture the spirit of both past and present effortlessly., ['Style:', '100220547', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-campio-xt-shoes-ftwrwhite-black-rbkgum04
bb 4000 ii shoes,99.99,"Born on the hardwood. Remade for you. Rock those OG B-ball vibes every time you lace up these basketball-inspired shoes. A supple leather upper elevates your look. Retro details shine, including a debossed logo and TPU details. So clean. So fresh. All Reebok, all day., ['Style:', '100033315', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-bb-4000-ii-shoescore-blk-ftwr-wht-pure-gry-7
rush runner 5 shoes - pre-school,39.99,"The Rush Runner features all the practicalities of Runner 4 with additional padding for extra comfort. A lightweight mesh upper, cushioned EVA midsole and contoured outsole allow for all-day play., ['Style:', '100075234', 'Gender:', 'Girls\n', 'Eva midsole\n', 'Padded ankle collar\n', 'Rubber outsole\n', 'Upper : textile and       synthetic\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-rush-runner-5-shoes-pre-school-pugry2-ftwwht-bolcya
reebok court advance shoes,79.99,"All the Reebok court style you love. These women's shoes mash up the Club C 85 and Club C Revenge to make the Court Advance. So comfortable with foam and DMX Microbubbles, you may want to wear them always. Available in multiple designs, so you can pick one to match your personality., ['Style:', '100010636', 'Gender:', 'Women\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-reebok-court-advance-shoes-ftwwht-cdgry2-rbkg01
club c double revenge shoes,120.00,"You've come to expect the unexpected, so you're always ready with your A-game. These women's Reebok shoes match every challenge with equal parts sass and style. The double outsole adds some height, and the leather upper keeps your look classic., ['Style:', '100202355', 'Gender:', 'Women\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-club-c-double-revenge-shoes-chalk-chalk-essential-blue
reebok road supreme 4 alt shoes - pre-school,49.99,"Send her out the door ready for the day's adventures. These girls' Reebok shoes have a mixed-material upper with running-shoe style that looks as good as it feels. An EVA midsole cushions her ride every step of the way. The elastic lace design is finished with a hook-and-loop closure that makes for easy on-and-off., ['Style:', '100202205', 'Gender:', 'Girls\n', 'Rubber outsole\n', 'Upper : textile and       leather\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-road-supreme-4-alt-shoes-pre-school-purple-rose-white
classic leather shoes,115.00,"Style:,100008492,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-ftwwht-pugry3
energen lux running shoes,69.99,"When life gets busy, it helps to simplify. These women's Reebok running shoes are versatile enough for running a loop around the park, walking to work or checking a bunch of errands off the to-do list. The sleek upper and lightweight one-piece midsole add classic style that's totally wearable., ['Style:', '100033916', 'Gender:', 'Women\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-energen-lux-running-shoes-core-blk-pure-gry-7-ftwr-wht
classic leather nylon,110.00,"Smooth as can be, these women's Reebok shoes get a velvety addition. Suede overlays throughout the upper give them a textured look and feel. You can rock them with a pair of jeans or leggings on your way to meet a few friends for coffee or as your everyday sneakers while you go through your daily routine., ['Style:', '100009251', 'Gender:', 'Women\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-classic-nylon-shoes-core-black-ftwr-wht-ftwr-wht
eightyone club c stomper shoes,84.90,"Style:,G55762,Gender:,Unisex
,Garment leather upper
,Lace closure with hook-and-loop cover
,Rubber outsole
",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-eightyone-club-c-stomper-shoes-trgry8-pugry3-supblu
nano x4 training shoes,99.99,"The Nano X4 training shoes are one of the lightest, most breathable versions of the Nano. These Reebok training shoes are designed with enhanced stability and support, without excessive design features that add weight. The new Flexweave (R) woven textile upper is ultra-lightweight, and a new midfoot ventilation panel allows better air circulation. The innovative Lift and Run Chassis system ensures optimum stability, while Floatride Energy Foam cushions every stride., ['Style:', '100204678', 'Gender:', 'Unisex\n', 'Flexweave(r) textile      upper\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-black-escape-blue-digital-lime
classic leather winterized shoes,109.99,"Weather? Whatever. Win your Reebok style game in these Classic Leather shoes. They've been winterized, so you don't have to worry when the conditions shift. Rugged water-repellent fabric on the upper means some drips and drops aren't going to slow you down. Outdoor-inspired details seal the deal., ['Style:', '100201048', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : textile and       suede\n', 'Water repellent treated\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-classic-leather-winterized-shoes-black-dark-matter-grey-5
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the semi-transparent gum rubber cupsole., ['Style:', '100204901', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-richmarooon-moonstone-rbkbrass
zig dynamica 4 shoes,69.99,"The future is now. Step right in and see where it takes you in these Reebok running shoes. The sleek mesh upper rides on a chunky zigzag midsole that provides a snappy, energetic ride. Lightweight FuelFoam delivers the optimal balance of cushioning and support for heel-to-toe comfort., ['Style:', 'HR1358', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-zig-dynamica-4-shoes-cblack-vecred-vecblu
zig dynamica 4 shoes,69.99,"The future is now. Step right in and see where it takes you in these Reebok running shoes. The sleek mesh upper rides on a chunky zigzag midsole that provides a snappy, energetic ride. Lightweight FuelFoam delivers the optimal balance of cushioning and support for heel-to-toe comfort., ['Style:', 'HR1359', 'Gender:', 'Unisex\n', 'Recycled materials\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-zig-dynamica-4-shoes-ftwwht-vecblu-pugry3
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the semi-transparent gum rubber cupsole., ['Style:', '100201232', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-vectornavy-darkginger-rbkbrass
floatzig 1 shoes,109.99,"Why choose between soft and springy? Fast and smooth? Meet the new shape of running, the high energy return FloatZig 1. Designed to inspire everyone to lace up and get outside, these men's Reebok running shoes are built with premium lightweight foam technology in a geometry that enhances cushioning, energy return and a smooth transition to give a unique underfoot experience., ['Style:', '100206732', 'Gender:', 'Women\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/womens-shoes/products/reebok-footwear-women-floatzig-1-shoes-clay-pink-clay-washed-clay
reebok road supreme 4 alt shoes - pre-school,85.00,"Send her out the door ready for the day's adventures. These girls' Reebok shoes have a mixed-material upper with running-shoe style that looks as good as it feels. An EVA midsole cushions her ride every step of the way. The elastic lace design is finished with a hook-and-loop closure that makes for easy on-and-off., ['Style:', '100033538', 'Gender:', 'Girls\n', 'Eva midsole\n', 'Rubber outsole\n', 'Upper : textile and       leather\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-road-supreme-4-alt-shoes-pre-school-laser-pnk-lilac-glow-ftwr
club c extra shoes - grade school,80.00,"These junior girls' Club C shoes give you all the Extra Reebok you want and then some. The upper is a master mix of textures and depth. And these sneakers have a stacked midsole that literally takes you to new heights. What you do with all that is totally up to you., ['Style:', '100075120', 'Gender:', 'Girls\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-club-c-extra-shoes-grade-school-ftwwht-ftwwht-vecblu
reebok road supreme 4 shoes - preschool,59.90,"Send her out the door ready for the day's adventures. These girls' Reebok shoes have a mixed-material upper with running shoe style that looks as good as it feels. An EVA midsole cushions her ride every step of the way, and the rubber outsole offers plenty of traction to keep her going strong., ['Style:', '100033540', 'Gender:', 'Girls\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-road-supreme-4-shoes-preschool-laser-pnk-lilac-glow-ftwr
reebok royal prime mid 2.0 shoes - pre-school,49.99,"The Royal Prime Mid 2.0 offers up a big statement for little feet. Pops of mint green and navy blue logos provide plenty of retro cool, while a durable rubber outsole is built to withstand playground adventures., ['Style:', '100074985', 'Gender:', 'Girls\n', 'Eva midsole\n', 'Padded ankle collar\n', 'Rubber outsole\n', 'Upper : synthetic\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-royal-prime-mid-2-0-shoes-pre-school-ftwwht-mist-eacobl
reebok road supreme 3.0,39.90,"Small feet, big style. These girls' shoes take after classic Reebok running models and feature the iconic Vector logo on the side. An EVA midsole provides cushioning while keeping things lightweight. The rubber outsole keeps her feet under her no matter where her next adventure takes her., ['Style:', 'GX3994', 'Gender:', 'Kids\n', 'Lace closure\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-road-supreme-3-0-pure-gry-2-atomic-pnk-ftwr-wht
reebok rush runner 4 shoes - pre-school,60.00,"She plays hard. These girls' Reebok running shoes are built for support on the playground and beyond. The textile upper is lightweight and comfortable, and the iconic Vector logo adds athletic style. The EVA midsole provides underfoot cushioning for running, jumping and climbing., ['Style:', 'HP4779', 'Gender:', 'Girls\n', 'Synthetic outsole\n', 'Textile lining\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-rush-runner-4-shoes-pre-school-vecnav-trupnk-luclil
reebok rush runner 5 shoes - toddler,39.99,"She plays hard. These girls' Reebok running shoes are built for support on the playground and beyond. The textile upper is lightweight and comfortable, and the iconic Vector logo adds athletic style. The EVA midsole provides underfoot cushioning for running, jumping and climbing., ['Style:', '100075228', 'Gender:', 'Girls\n']",https://reebok.ca/collections/kids-girls/products/reebok-footwear-kids-reebok-rush-runner-5-shoes-toddler-palblu-ftwwht-jaspnk
